transaction_month,dataset_period,marketplace,channel,public_product_id,brand_group,category_group,subcategory_group,product_group,fulfillment_type,state_group,origin_country_group,imported_flag,listing_price_band,inventory_band,margin_band_public,channel_margin_band_public,profitability_band_public,transaction_type_group,sales_index,units_index,fee_pct_of_gross,refund_pct_of_gross,promotion_pct_of_gross,net_to_gross_pct,margin_index,estimated_profitability_index,margin_risk_score,margin_risk_band,revenue_quality_score,revenue_quality_band,recommended_action,action_priority,action_reason,mapping_status
2025-09,12m,Amazon,Marketplace,P1041,Sunsilk,Hair Care,Shampoo,Shampoo,FBA,Maharashtra,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,12.0,33.3,28.7,0.0,8.0,67.9,8.0,45.6,11.6,Low Risk,58.1,Watch,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0262,Dove,Hair Care,Hair Oil / Serum,Hair Oil & Serum,FBA,Haryana,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,31.7,66.7,22.9,0.0,10.0,82.7,22.5,58.1,9.5,Low Risk,74.3,Healthy,Restock Review,High,High indexed unit movement with low inventory or restock priority.,Unmapped
2025-09,12m,Amazon,Marketplace,P1069,Tiger Balm,Health & Wellness,Pain Relief Balm,Pain Relief,FBA,Sikkim,Imported / Other,Unknown,500-999,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,27.6,33.3,29.9,0.0,2.0,85.7,19.9,57.8,10.8,Low Risk,76.4,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0906,SHIVAMAX,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Andhra Pradesh,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,31.8,33.3,26.6,0.0,2.0,90.7,24.0,61.9,9.6,Low Risk,82.4,Strong,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0024,AR,Skin Care,General / Uncategorized,General Product,FBA,Haryana,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,48.4,100.0,33.1,0.0,5.0,73.6,31.8,57.0,12.3,Low Risk,62.9,Watch,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P1080,Tresemme,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Karnataka,Imported / Other,Unknown,500-999,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,29.1,33.3,29.3,0.0,0.0,80.9,21.8,56.8,10.3,Low Risk,72.1,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0753,Rexona,Body Care,Deodorant / Body Spray,Deodorant & Body Spray,FBA,Andhra Pradesh,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,23.2,33.3,30.3,0.0,5.0,81.7,15.9,54.3,11.4,Low Risk,71.9,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0565,Pair,Skin Care,General / Uncategorized,General Product,FBA,Haryana,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,30.1,33.3,27.3,0.0,3.0,92.8,22.2,61.8,10.0,Low Risk,84.2,Strong,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0932,SHIVAMAX,Electronics & Travel Accessories,Travel Adapter,Travel Adapter,FBA,Maharashtra,Imported / Other,Unknown,<500,Very High / 51+,Unmapped,Unmapped,Unmapped,Order,9.9,33.3,32.1,0.0,3.0,82.0,6.8,50.7,11.7,Low Risk,71.9,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0602,Pantene,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Andhra Pradesh,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,31.5,33.3,22.7,0.0,0.0,94.1,25.8,64.7,7.9,Low Risk,87.3,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0022,Ambi Pur,Home & Kitchen,Air Freshener,Air Freshener,FBA,Delhi,Imported / Other,Unknown,500-999,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,28.5,33.3,25.0,0.0,2.0,83.3,22.0,58.4,9.0,Low Risk,75.5,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0172,Colgate,Oral Care,Toothpaste,Toothpaste,FBA,Uttar Pradesh,Imported / Other,Unknown,500-999,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,32.5,33.3,24.5,0.0,5.0,88.1,24.3,61.1,9.3,Low Risk,80.0,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0781,Senka,Skin Care,Face Cleanser / Face Wash,Face Cleanser,FBA,Bihar,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,28.7,33.3,28.3,0.0,3.0,79.0,20.9,55.7,10.4,Low Risk,70.1,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0780,Senka,Skin Care,Face Cleanser / Face Wash,Face Cleanser,FBA,Maharashtra,Imported / Other,Unknown,500-999,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,29.3,33.3,21.9,0.0,5.0,84.8,22.7,59.5,8.4,Low Risk,77.5,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P1085,Tresemme,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Karnataka,Imported / Other,Unknown,500-999,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,29.9,33.3,21.8,0.0,2.0,92.0,24.1,63.2,7.9,Low Risk,85.2,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0931,SHIVAMAX,Electronics & Travel Accessories,General / Uncategorized,General Product,FBA,Haryana,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,19.9,33.3,26.0,0.0,3.0,82.6,15.0,55.1,9.5,Low Risk,74.4,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0890,SHIVAMAX,Health & Wellness,Herbal Inhaler,Herbal Inhaler,FBA,Tamil Nadu,Imported / Other,Unknown,<500,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,43.2,100.0,25.3,0.0,0.0,85.0,34.2,64.0,8.9,Low Risk,77.4,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0927,SHIVAMAX,Home & Kitchen,Adhesive Hooks,Adhesive Hooks,FBA,West Bengal,Imported / Other,Unknown,<500,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,7.1,33.3,75.3,0.0,10.0,60.6,1.1,32.5,30.8,Medium Risk,36.5,At Risk,Promotion Review,Medium,Promotion percentage is elevated while net-to-gross is below target.,Unmapped
2025-09,12m,Amazon,Marketplace,P0212,Colgate,Oral Care,Toothpaste,Toothpaste,FBA,Telangana,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,17.8,33.3,28.2,0.0,0.0,76.4,13.5,51.9,9.9,Low Risk,67.9,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P1080,Tresemme,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Maharashtra,Imported / Other,Unknown,500-999,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,32.0,33.3,24.2,0.0,3.0,90.4,24.6,62.3,8.9,Low Risk,82.7,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0252,Dove,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Kerala,Imported / Other,Unknown,500-999,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,32.3,33.3,27.0,0.0,3.0,74.7,23.9,55.3,9.9,Low Risk,66.2,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0758,Sasi,Lip,Sunscreen,Sunscreen,FBA,Gujarat,Imported / Other,Unknown,<500,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,15.3,33.3,28.7,0.0,5.0,93.9,10.7,57.3,10.8,Low Risk,84.5,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0931,SHIVAMAX,Electronics & Travel Accessories,General / Uncategorized,General Product,FBA,Uttar Pradesh,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,19.0,33.3,32.8,0.0,2.0,82.8,13.1,53.5,11.8,Low Risk,72.7,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P1075,Tresemme,Hair Care,Shampoo,Shampoo,FBA,West Bengal,Imported / Other,Unknown,500-999,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,31.6,33.3,26.2,0.0,3.0,87.6,23.7,60.5,9.6,Low Risk,79.3,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0024,AR,Skin Care,General / Uncategorized,General Product,FBA,Jharkhand,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,16.5,33.3,34.1,0.0,2.0,75.6,11.2,49.7,12.2,Low Risk,65.1,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0944,SHIVAMAX,Health & Wellness,Herbal Inhaler,Herbal Inhaler,FBA,Haryana,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,14.7,33.3,30.4,0.0,0.0,81.2,10.8,52.4,10.6,Low Risk,72.1,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0178,Colgate,Oral Care,Toothpaste,Toothpaste,FBA,Kerala,Imported / Other,Unknown,500-999,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,21.5,33.3,34.3,0.0,3.0,80.4,14.3,52.7,12.5,Low Risk,69.7,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0595,Pantene,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Maharashtra,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,16.6,33.3,28.0,0.0,5.0,88.4,11.8,55.7,10.5,Low Risk,79.2,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P1249,Watsons,Oral Care,Dental Floss Picks,Floss Picks,FBA,Karnataka,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,10.4,33.3,40.8,0.0,3.0,60.8,6.2,40.4,16.1,Low Risk,48.1,Watch,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0590,Pantene,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Maharashtra,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,28.9,33.3,22.4,0.0,2.0,97.6,23.2,65.0,8.1,Low Risk,90.6,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0230,Counterpain,Health & Wellness,Pain Relief Balm,Pain Relief,FBA,Karnataka,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,29.9,33.3,28.9,0.0,8.0,80.7,20.0,55.5,11.3,Low Risk,70.8,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0342,Fino,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Delhi,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,32.6,33.3,21.8,0.0,0.0,99.7,27.0,67.5,7.6,Low Risk,93.2,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P1026,Sunsilk,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Maharashtra,Imported / Other,Unknown,<500,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,11.1,33.3,41.8,0.0,0.0,62.8,6.8,41.6,15.7,Low Risk,50.3,Watch,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0212,Colgate,Oral Care,Toothpaste,Toothpaste,FBA,Andhra Pradesh,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,16.9,33.3,23.5,0.0,3.0,91.2,13.1,58.1,8.7,Low Risk,83.7,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0260,Dove,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Himachal Pradesh,Imported / Other,Unknown,500-999,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,31.7,33.3,25.7,0.0,10.0,74.0,21.6,53.8,10.5,Low Risk,64.8,Watch,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P1032,Sunsilk,Hair Care,Shampoo,Shampoo,FBA,Karnataka,Imported / Other,Unknown,<500,High / 16-50,Unmapped,Unmapped,Unmapped,Order,11.9,33.3,42.7,0.0,5.0,84.4,6.6,49.9,15.7,Low Risk,70.8,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0604,Pantene,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Gujarat,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,29.7,33.3,23.1,0.0,0.0,88.6,24.2,61.8,8.1,Low Risk,81.7,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P1003,Snake Brand,Body Care,General / Uncategorized,General Product,FBA,Maharashtra,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,14.0,33.3,30.1,0.0,3.0,78.6,9.9,50.8,11.0,Low Risk,69.1,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0706,Protex,Body Care,General / Uncategorized,General Product,FBA,Haryana,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,13.2,33.3,40.8,0.0,8.0,78.2,7.2,47.7,15.5,Low Risk,64.8,Watch,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P1039,Sunsilk,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Punjab,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,15.1,33.3,30.7,0.0,0.0,82.1,11.1,52.8,10.7,Low Risk,72.9,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0263,Dove,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Jammu & Kashmir,Imported / Other,Unknown,500-999,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,61.6,66.7,26.0,0.0,10.0,68.7,41.8,59.7,10.8,Low Risk,59.4,Watch,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0890,SHIVAMAX,Health & Wellness,Herbal Inhaler,Herbal Inhaler,FBA,Karnataka,Imported / Other,Unknown,<500,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,15.4,33.3,27.4,0.0,8.0,77.3,10.5,50.6,10.8,Low Risk,67.9,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0082,Biore,Skin Care,Sunscreen,Sunscreen,FBA,Telangana,Imported / Other,Unknown,500-999,Very High / 51+,Unmapped,Unmapped,Unmapped,Order,48.9,66.7,21.1,0.0,0.0,86.1,40.9,67.7,7.4,Low Risk,79.8,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0915,SHIVAMAX,Health & Wellness,Herbal Inhaler,Herbal Inhaler,FBA,Karnataka,Imported / Other,Unknown,<500,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,9.3,33.3,56.9,0.0,0.0,54.7,4.2,34.8,22.2,Low Risk,37.6,At Risk,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P1038,Sunsilk,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Odisha,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,12.9,33.3,41.0,0.0,3.0,70.3,7.6,45.0,14.8,Low Risk,57.6,Watch,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0264,Dove,Body Care,Deodorant / Body Spray,Deodorant & Body Spray,FBA,Maharashtra,Imported / Other,Unknown,500-999,High / 16-50,Unmapped,Unmapped,Unmapped,Order,24.0,33.3,30.5,0.0,5.0,69.1,16.4,49.4,11.6,Low Risk,59.2,Watch,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0690,Protex,Body Care,General / Uncategorized,General Product,FBA,Tamil Nadu,Imported / Other,Unknown,<500,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,12.5,33.3,32.4,0.0,10.0,75.2,7.7,47.8,12.8,Low Risk,64.0,Watch,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P1080,Tresemme,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Uttar Pradesh,Imported / Other,Unknown,500-999,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,64.4,66.7,22.8,0.0,0.0,84.4,52.6,71.5,8.0,Low Risk,77.6,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0170,Colgate,Oral Care,Toothpaste,Toothpaste,FBA,Telangana,Imported / Other,Unknown,<500,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,15.9,33.3,26.4,0.0,10.0,76.1,10.7,50.2,10.7,Low Risk,66.7,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0602,Pantene,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Haryana,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,30.5,33.3,21.4,0.0,8.0,75.3,22.8,55.6,8.7,Low Risk,67.7,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0770,Sasi,Skin Care,General / Uncategorized,General Product,FBA,Telangana,Imported / Other,Unknown,<500,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,27.6,66.7,35.7,0.0,3.0,74.8,17.9,51.7,12.9,Low Risk,63.6,Watch,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0777,Senka,Skin Care,Face Cleanser / Face Wash,Face Cleanser,FBA,Maharashtra,Imported / Other,Unknown,500-999,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,31.8,33.3,23.4,0.0,2.0,90.2,25.1,62.6,8.5,Low Risk,82.9,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0437,L'Oreal Paris,Skin Care,Face Cleanser / Face Wash,Face Cleanser,FBA,Tamil Nadu,Imported / Other,Unknown,500-999,Very High / 51+,Unmapped,Unmapped,Unmapped,Order,24.8,33.3,24.4,0.0,0.0,93.3,19.9,61.8,8.5,Low Risk,86.0,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0598,Pantene,Hair Care,General / Uncategorized,General Product,FBA,Telangana,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,14.9,33.3,36.0,0.0,10.0,87.9,8.5,52.7,14.1,Low Risk,75.6,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0278,Dove,Hair Care,Shampoo,Shampoo,FBA,Maharashtra,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,15.9,33.3,21.9,0.0,8.0,74.7,11.8,50.9,8.9,Low Risk,66.9,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P1146,Vaseline,Body Care,General / Uncategorized,General Product,FBA,Punjab,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,31.6,33.3,24.1,0.0,10.0,83.5,22.1,58.1,9.9,Low Risk,74.8,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0547,Oral-B,Oral Care,Dental Floss,Dental Floss,FBA,Odisha,Imported / Other,Unknown,500-999,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,29.2,33.3,23.0,0.0,2.0,83.9,23.2,59.4,8.4,Low Risk,76.7,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0279,Dove,Body Care,General / Uncategorized,General Product,FBA,Maharashtra,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,31.2,33.3,23.2,0.0,0.0,86.6,25.4,61.4,8.1,Low Risk,79.6,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0797,Sensodyne,Oral Care,Toothpaste,Toothpaste,FBA,Bihar,Imported / Other,Unknown,500-999,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,28.8,33.3,22.0,0.0,3.0,92.3,22.8,62.6,8.1,Low Risk,85.2,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0437,L'Oreal Paris,Skin Care,Face Cleanser / Face Wash,Face Cleanser,FBA,Haryana,Imported / Other,Unknown,500-999,Very High / 51+,Unmapped,Unmapped,Unmapped,Order,23.7,33.3,30.0,0.0,2.0,85.7,17.1,56.6,10.8,Low Risk,76.4,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P1052,Sunsilk,Hair Care,Shampoo,Shampoo,FBA,Kerala,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,12.7,33.3,34.3,0.0,5.0,82.1,8.2,50.8,12.8,Low Risk,71.1,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0557,Oral-B,Oral Care,Dental Floss,Dental Floss,FBA,Andhra Pradesh,Imported / Other,Unknown,<500,High / 16-50,Unmapped,Unmapped,Unmapped,Order,14.2,33.3,28.5,0.0,10.0,73.1,9.2,48.1,11.5,Low Risk,63.0,Watch,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0889,SHIVAMAX,Health & Wellness,Herbal Inhaler,Herbal Inhaler,FBA,Karnataka,Imported / Other,Unknown,<500,Very High / 51+,Unmapped,Unmapped,Unmapped,Order,9.7,33.3,51.6,0.0,10.0,66.8,4.0,40.1,20.0,Low Risk,49.8,Watch,Promotion Review,Medium,Promotion percentage is elevated while net-to-gross is below target.,Unmapped
2025-09,12m,Amazon,Marketplace,P1075,Tresemme,Hair Care,Shampoo,Shampoo,FBA,Maharashtra,Imported / Other,Unknown,500-999,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,28.7,33.3,27.3,0.0,3.0,87.3,21.1,59.2,10.0,Low Risk,78.7,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0720,Protex,Body Care,General / Uncategorized,General Product,FBA,Puducherry,Imported / Other,Unknown,<500,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,11.4,33.3,45.3,0.0,3.0,77.7,6.2,46.8,16.3,Low Risk,63.7,Watch,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0563,Oral-B,Oral Care,Toothpaste,Toothpaste,FBA,West Bengal,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,23.8,33.3,31.6,0.0,5.0,73.2,16.0,50.8,11.8,Low Risk,63.0,Watch,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0598,Pantene,Hair Care,General / Uncategorized,General Product,FBA,Arunachal Pradesh,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,14.6,33.3,37.2,0.0,2.0,78.4,9.4,49.6,13.3,Low Risk,66.9,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0679,Poy Sian,Health & Wellness,Herbal Inhaler,Herbal Inhaler,FBA,Maharashtra,Imported / Other,Unknown,<500,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,12.6,33.3,41.4,0.0,0.0,76.2,7.8,47.6,14.5,Low Risk,63.8,Watch,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0225,Colgate,Oral Care,Toothpaste,Toothpaste,FBA,West Bengal,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,27.1,66.7,34.8,0.0,0.0,69.9,18.7,50.4,12.2,Low Risk,59.5,Watch,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0610,Pantene,Hair Care,Hair Oil / Serum,Hair Oil & Serum,FBA,Rajasthan,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,28.9,33.3,23.9,0.0,10.0,77.8,20.2,55.0,9.9,Low Risk,69.1,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P1071,Tiger Balm,Health & Wellness,Herbal Inhaler,Herbal Inhaler,FBA,Karnataka,Imported / Other,Unknown,<500,High / 16-50,Unmapped,Unmapped,Unmapped,Order,11.2,33.3,49.1,0.0,2.0,53.5,5.8,36.0,20.0,Low Risk,38.5,At Risk,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
